title,id,imdb_id,tmdb_id,adult,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Charlie Chan at the Olympics,charlie+chan+at+the+olympics+1937,tt0028708,25148,0,1937-05-21,0,71,7.0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Amorosa,amorosa+1986,tt0090637,204128,0,1986-03-14,0,0,6.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin & Orloff,martin++orloff+2002,tt0283469,29832,0,2002-05-01,0,87,6.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Then I Sentenced Them All to Death,then+i+sentenced+them+all+to+death+1972,tt0126449,246882,0,1972-01-24,0,103,6.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Reincarnation,reincarnation+2005,tt0456630,14217,0,2005-10-26,0,96,5.8,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chelsea on the Rocks,chelsea+on+the+rocks+2008,tt1134665,120529,0,2008-05-23,0,88,6.2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love in the Afternoon,love+in+the+afternoon+1972,tt0068205,12116,0,1972-08-21,0,97,7.6,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Intern,the+intern+2000,tt0202989,153913,0,2000-01-21,0,90,2.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machete Kills,machete+kills+2013,tt2002718,106747,0,2013-09-12,15008161,107,5.3,642,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
An Education,an+education+2009,tt1174732,24684,0,2009-10-29,26096852,100,6.9,423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Killing Lincoln,killing+lincoln+2013,tt2299248,170039,0,2013-02-16,0,89,5.5,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Conflict,conflict+1945,tt0037611,26654,0,1945-06-15,0,86,5.6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The House of Small Cubes,the+house+of+small+cubes+2008,tt1361566,20722,0,2008-07-08,0,12,7.9,90,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Patrik  Age 1.5,patrik_+age+1.5+2008,tt1067733,15179,0,2008-09-12,56299,103,6.5,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Penguins of Madagascar,penguins+of+madagascar+2014,tt1911658,270946,0,2014-11-22,373552094,92,6.5,1375,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Odette Toulemonde,odette+toulemonde+2006,tt0486636,4171,0,2006-11-06,0,100,5.5,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivanhoe,ivanhoe+1952,tt0044760,26175,0,1952-01-01,0,106,6.9,38,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Through and Through,through+and+through+1973,tt0071889,252059,0,1973-05-11,0,70,8.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Are You Listening?,are+you+listening+1932,tt0022635,161315,0,1932-03-20,0,73,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail Mary,hail+mary+1985,tt0089366,32720,0,1985-01-23,0,72,6.9,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Obvious Child,obvious+child+2014,tt2910274,248774,0,2014-06-06,3123963,83,6.7,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
El Greco,el+greco+2007,tt0905329,29272,0,2007-01-01,0,119,5.2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Summertime,summertime+2014,tt3097490,287301,0,2014-08-01,0,90,4.6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starry Eyes,starry+eyes+2014,tt2793490,254194,0,2014-07-29,0,98,5.9,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
After the Rehearsal,after+the+rehearsal+1984,tt0087193,42090,0,1984-04-09,0,70,6.3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Blind Spot: Hitler's Secretary,blind+spot+hitlers+secretary+2002,tt0311320,9082,0,2002-02-10,0,90,6.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Hero 6,big+hero+6+2014,tt2245084,177572,0,2014-10-24,652105443,102,7.8,6289,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Lifeguard,the+lifeguard+2013,tt2265534,157375,0,2013-08-30,0,98,5.2,126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Narrow Margin,the+narrow+margin+1952,tt0044954,31713,0,1952-05-03,0,71,7.3,32,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Mother of George,mother+of+george+2013,tt2094890,157384,0,2013-01-18,0,106,7.1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Redemption of General Butt Naked,the+redemption+of+general+butt+naked+2011,tt1733679,81657,0,2011-01-01,0,85,7.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Send Me No Flowers,send+me+no+flowers+1964,tt0058571,4939,0,1964-10-14,0,100,5.9,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Burglar,the+burglar+1957,tt0049035,33843,0,1957-06-01,0,90,4.3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Not Here to Be Loved,not+here+to+be+loved+2005,tt0436445,537,0,2005-10-12,0,93,5.2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
London,london+2005,tt0449061,7515,0,2005-02-10,0,92,6.1,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Le Samouraï,le+samoura+1967,tt0062229,5511,0,1967-10-25,39481,105,7.9,187,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Operation Homecoming: Writing the Wartime Experience,operation+homecoming+writing+the+wartime+experience+2007,tt0970184,34981,0,2007-02-09,0,81,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aftermath,aftermath+2012,tt2209300,143800,0,2012-11-09,0,107,6.0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Icicle Thief,the+icicle+thief+1989,tt0097702,41937,0,1989-02-16,0,90,8.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thieves,thieves+2007,tt0815457,25795,0,2007-08-08,0,105,6.8,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Lego Batman: The Movie - DC Super Heroes Unite,lego+batman+the+movie+-+dc+super+heroes+unite+2013,tt2465238,177271,0,2013-05-20,0,71,6.4,81,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maria Bamford: The Special Special Special!,maria+bamford+the+special+special+special+2012,tt2546038,147129,0,2012-11-28,0,50,6.6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frozen,frozen+2013,tt2294629,109445,0,2013-11-27,1274219009,102,7.3,5440,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Leap Year,leap+year+2010,tt1216492,25195,0,2010-01-08,29922472,100,6.5,474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bones Brigade: An Autobiography,bones+brigade+an+autobiography+2012,tt2129928,84179,0,2012-01-21,0,90,7.9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reach The Rock,reach+the+rock+1998,tt0119986,63709,0,1998-10-16,0,100,7.5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nights of Cabiria,nights+of+cabiria+1957,tt0050783,19426,0,1957-10-03,752045,110,7.9,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Beast,snow+beast+2011,tt1623765,78362,0,2011-10-04,0,90,3.3,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
Wrong Turn at Tahoe,wrong+turn+at+tahoe+2009,tt1393000,25594,0,2009-11-16,0,91,6.3,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Battle For Haditha,battle+for+haditha+2007,tt0870211,14111,0,2007-09-11,0,97,6.0,39,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
The Isle,the+isle+2000,tt0255589,8653,0,2000-04-22,21075,90,6.9,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ganes,ganes+2007,tt0909388,20158,0,2007-09-28,0,110,5.5,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Why Worry?,why+worry+1923,tt0014611,41348,0,1923-09-09,0,60,6.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Sawyer,tom+sawyer+2011,tt1722484,104711,0,2011-11-17,0,109,6.6,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Valley of Gwangi,the+valley+of+gwangi+1969,tt0065163,42329,0,1969-07-24,0,96,7.5,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Ponyo,ponyo+2008,tt0876563,12429,0,2008-07-19,187479518,100,7.5,953,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
New Town Killers,new+town+killers+2008,tt1183908,23385,0,2008-10-28,0,97,5.9,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Fools' Parade,fools+parade+1971,tt0067109,65502,0,1971-08-18,0,98,7.1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Cloudy with a Chance of Meatballs 2,cloudy+with+a+chance+of+meatballs+2+2013,tt1985966,109451,0,2013-09-26,248384621,95,6.4,936,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Animal Factory,animal+factory+2000,tt0204137,9791,0,2000-08-01,0,94,6.6,46,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Poison,ice+poison+2014,tt3420534,256306,0,2014-02-07,0,95,7.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Red Elvis,the+red+elvis+2007,tt0949770,2692,0,2007-02-13,0,90,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Hijacking,a+hijacking+2012,tt2216240,127846,0,2012-02-26,0,103,6.7,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Fulltime Killer,fulltime+killer+2001,tt0286635,9581,0,2001-08-03,0,102,6.6,34,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Let's Not Get Angry,lets+not+get+angry+1966,tt0059499,33360,0,1966-04-20,0,100,7.4,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penelope,penelope+2006,tt0472160,7985,0,2006-03-01,0,103,6.5,409,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Our Blushing Brides,our+blushing+brides+1930,tt0021223,156320,0,1930-07-19,0,102,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angels Over Broadway,angels+over+broadway+1940,tt0032209,42756,0,1940-10-02,0,79,5.7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Intimate Strangers,intimate+strangers+2004,tt0363532,21200,0,2004-02-05,0,104,5.8,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Universal Soldier: Day of Reckoning,universal+soldier+day+of+reckoning+2012,tt1659343,122857,0,2012-10-04,1402307,114,5.1,139,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Game Change,game+change+2012,tt1848902,91010,0,2012-03-09,0,118,6.4,98,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
The Blue Umbrella,the+blue+umbrella+2013,tt2616880,200481,0,2013-02-12,0,7,7.8,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Young Goethe in Love,young+goethe+in+love+2010,tt1440180,52475,0,2010-10-14,0,100,5.7,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Cold Turkey,cold+turkey+1971,tt0066927,42493,0,1971-02-19,11000000,99,7.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill Your Darlings,kill+your+darlings+2006,tt0472118,9974,0,2006-04-12,0,94,7.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Little Ninjas,little+ninjas+1990,tt0098965,295045,0,1990-08-17,0,85,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Little Girl,our+little+girl+1935,tt0026835,43895,0,1935-01-01,0,65,4.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Treeless Mountain,treeless+mountain+2009,tt1143155,25695,0,2009-08-27,0,89,6.8,13,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Jim Gaffigan: Mr. Universe,jim+gaffigan+mr.+universe+2012,tt2273321,101449,0,2012-04-11,0,78,7.2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cría Cuervos,cra+cuervos+1975,tt0074360,51857,0,1975-01-26,0,110,7.0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hukkle,hukkle+2002,tt0289229,35848,0,2002-10-24,0,78,6.6,16,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Blood Out,blood+out+2011,tt1477675,54597,0,2011-04-25,0,90,5.6,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Murder of Fred Hampton,the+murder+of+fred+hampton+1971,tt0067456,53947,0,1971-01-01,0,88,7.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flowers in the Attic,flowers+in+the+attic+2014,tt3074694,236399,0,2014-01-18,0,90,6.3,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
Tintin and I,tintin+and+i+2003,tt0378879,75224,0,2003-08-13,0,75,5.8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasy Mission Force,fantasy+mission+force+1983,tt0079509,38425,0,1983-02-13,0,90,5.6,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blue Caprice,blue+caprice+2013,tt2027064,158739,0,2013-09-12,0,93,5.8,42,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
African Cats,african+cats+2011,tt1223236,57586,0,2011-04-22,15240456,89,7.1,74,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Blackbird,the+blackbird+1926,tt0016655,111302,0,1926-01-11,0,86,6.3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Purge: Anarchy,the+purge+anarchy+2014,tt2975578,238636,0,2014-07-17,108782847,104,6.6,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Presto,presto+2008,tt1245104,13042,0,2008-06-18,0,5,8.0,371,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Principal,the+principal+1987,tt0093780,10081,0,1987-09-18,0,109,6.1,62,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Sister and I,my+sister+and+i+1987,tt0093274,62491,0,1987-12-19,0,110,8.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan the Terrible  Part I,ivan+the+terrible_+part+i+1945,tt0037824,9797,0,1945-04-23,0,103,7.0,30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Les Bonnes Femmes,les+bonnes+femmes+1960,tt0053666,27419,0,1960-04-22,0,100,5.7,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Buffet Froid,buffet+froid+1979,tt0078913,38438,0,1979-12-19,0,89,6.6,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Better Tomorrow,a+better+tomorrow+1986,tt0092263,11471,0,1986-08-02,4469460,95,7.3,102,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burning Blue,burning+blue+2013,tt1811307,256196,0,2013-06-29,0,96,5.5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Coup de grâce,coup+de+grce+1976,tt0074515,42226,0,1976-10-21,0,97,6.6,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
Premium Rush,premium+rush+2012,tt1547234,49526,0,2012-08-24,31083599,91,6.2,848,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Seventh Cross,the+seventh+cross+1944,tt0037263,85574,0,1944-07-24,0,110,5.3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Sitter,the+sitter+2011,tt1366344,57431,0,2011-12-09,34942188,81,5.4,330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I  Cesar,i_+cesar+2003,tt0314390,60025,0,2003-04-09,0,91,5.6,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Chan in the Secret Service,charlie+chan+in+the+secret+service+1944,tt0036706,38462,0,1944-02-14,0,63,7.1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Great World of Sound,great+world+of+sound+2007,tt0826547,25919,0,2007-01-01,0,106,6.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Wuthering Heights,wuthering+heights+1970,tt0066585,98491,0,1970-06-09,0,104,7.0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Paris-Manhattan,paris-manhattan+2012,tt1885331,123235,0,2012-07-16,0,79,5.3,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Look of Silence,the+look+of+silence+2014,tt3521134,267480,0,2014-08-30,332710,103,8.0,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Fern Flower,the+fern+flower+1949,tt0422258,90272,0,1949-01-01,0,22,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sombre,sombre+1998,tt0166808,56653,0,1998-08-06,0,112,8.0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
The Las Vegas Story,the+las+vegas+story+1952,tt0044825,26283,0,1952-01-30,0,88,4.6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanley Kubrick's Boxes,stanley+kubricks+boxes+2008,tt1263704,97394,0,2008-07-15,0,48,6.8,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Can't Think Straight,i+cant+think+straight+2008,tt0830570,31216,0,2008-06-01,0,80,7.3,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Union Station,union+station+1950,tt0043090,43396,0,1950-10-04,0,81,6.0,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Destricted,destricted+2006,tt0492962,208478,0,2006-09-15,0,116,4.8,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pee-Wee Herman Show on Broadway,the+pee-wee+herman+show+on+broadway+2011,tt1839648,60977,0,2011-03-19,0,89,6.3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bombardier,bombardier+1943,tt0035689,62749,0,1943-05-14,0,99,5.3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Life in a Day,life+in+a+day+2011,tt1687247,66150,0,2011-01-27,225861,95,7.3,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A King in New York,a+king+in+new+york+1957,tt0050598,28973,0,1957-10-25,0,110,7.1,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The In-Laws,the+in-laws+2003,tt0314786,5146,0,2003-05-23,20440627,98,5.6,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Front Page,the+front+page+1974,tt0071524,987,0,1974-12-01,0,105,6.9,69,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Blood  Sweat + Vinyl: DIY in the 21st Century,blood_+sweat++vinyl+diy+in+the+21st+century+2011,tt1996196,150124,0,2011-10-08,0,92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creatures from the Abyss,creatures+from+the+abyss+1994,tt0198913,42870,0,1994-01-01,0,86,5.3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Clapham Junction,clapham+junction+2007,tt1043903,39517,0,2007-07-22,0,99,5.2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jour de Fête,jour+de+fte+1949,tt0040497,4595,0,1949-05-04,0,76,7.2,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Life and Times of Allen Ginsberg,the+life+and+times+of+allen+ginsberg+2008,tt0107411,270952,0,2008-01-01,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregory's Girl,gregorys+girl+1981,tt0082477,21764,0,1981-04-23,0,91,7.0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gunga Din,gunga+din+1939,tt0031398,24965,0,1939-01-24,0,117,6.6,38,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Woyzeck,woyzeck+1979,tt0080149,10319,0,1979-05-25,0,82,6.6,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesdays with Morrie,tuesdays+with+morrie+1999,tt0207805,26133,0,1999-12-05,0,89,6.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kids in America,kids+in+america+2005,tt0408961,21246,0,2005-10-21,0,91,5.8,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bone,bone+1972,tt0068306,27012,0,1972-07-01,0,95,8.3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Snow 2: Red vs. Dead,dead+snow+2+red+vs.+dead+2014,tt2832470,241842,0,2014-02-12,37473,100,6.7,199,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Selfish Giant,the+selfish+giant+2013,tt2304426,194101,0,2013-05-16,0,91,7.2,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
All the Real Girls,all+the+real+girls+2003,tt0299458,13132,0,2003-08-01,0,108,5.9,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Shadows,shadows+2007,tt0834102,18178,0,2007-06-06,0,120,6.5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
Goodbye World,goodbye+world+2013,tt2352802,201066,0,2013-06-15,0,101,5.3,51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brainscan,brainscan+1994,tt0109327,14237,0,1994-04-22,4352094,96,6.0,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Radioland Murders,radioland+murders+1994,tt0110939,22588,0,1994-10-21,0,108,5.8,12,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
The Sword and the Rose,the+sword+and+the+rose+1953,tt0046387,64851,0,1953-07-23,0,92,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Genesis,genesis+1998,tt0165297,36228,0,1998-01-01,0,30,6.7,16,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
Cream Lemon,cream+lemon+2004,tt0472840,145217,0,2004-09-25,0,75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¡Que Viva México!,que+viva+mxico+1979,tt0079020,63107,0,1979-10-01,0,85,6.8,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rock-a-Bye Baby,rock-a-bye+baby+1958,tt0052141,42581,0,1958-07-23,0,103,7.1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Malibu High,malibu+high+1979,tt0079514,66745,0,1979-05-01,0,92,5.2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
She's Out of My League,shes+out+of+my+league+2010,tt0815236,34016,0,2010-03-11,49779728,104,5.9,544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chappie,chappie+2015,tt1823672,198184,0,2015-03-04,104399548,120,6.6,3124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Angel,angel+1984,tt0086896,1803,0,1984-04-19,0,89,5.9,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Right Kind of Wrong,the+right+kind+of+wrong+2013,tt2286990,209406,0,2013-10-11,0,97,6.0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Trust,trust+1990,tt0103130,37291,0,1990-09-09,0,107,6.5,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
And Then Came Lola,and+then+came+lola+2009,tt1123894,38645,0,2009-01-01,0,71,6.0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Room,animal+room+1995,tt0122946,30492,0,1995-01-01,0,98,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady for a Day,lady+for+a+day+1933,tt0024240,43130,0,1933-09-13,0,96,6.2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,das+merkwrdige+verhalten+geschlechtsreifer+grostdter+zur+paarungszeit+1998,tt0157990,9943,0,1998-08-27,0,89,6.3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elena and Her Men,elena+and+her+men+1956,tt0049177,53156,0,1956-09-12,0,95,4.8,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
