id,tmdb_id,imdb_id,title,original_title,adult,belongs_to_collection,budget,genres,homepage,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average,vote_count
chasing+liberty+2004,14844,tt0360139,Chasing Liberty,Chasing Liberty,False,NAN,23000000,Comedy|Romance,null,en,The President's daughter  unable to experience life like a normal 18 year-old  escapes from her entourage of Secret Service agents while traveling in Europe. She falls in love with a handsome British stranger  who also happens to be working undercover for her father.,5.950792,/1d8HojlX4MXXLiYdDI5gxOZCxEP.jpg,Alcon Entertainment|ETIC Films|C.R.G. International|Trademark Films|Micro Fusion 2003-2,United Kingdom|United States of America,2004-01-09,12,111,English|Français|עִבְרִית|Italiano|Español|Deutsch,Released,6.1,154
jason+x+2001,11470,tt0211443,Jason X,Jason X,False,Friday the 13th Collection,11000000,Horror|Science Fiction,null,en,In the year 2455  Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms  toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled  not to live  but to research the ancient  rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid  young explorers who have just landed on Old Earth. For them  it's Friday the 13th  and Jason lives!,7.793873,/zdfRa0FLVxfRwWhwitIZhjEIepI.jpg,New Line Cinema|Sean S. Cunningham Films|Crystal Lake Entertainment,United States of America,2001-07-24,16951798,91,English,Released,4.5,298
american+splendor+2003,2771,tt0305206,American Splendor,American Splendor,False,NAN,0,Comedy|Drama,http://www.newline.com/properties/americansplendor.html,en,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,7.05435,/qIJHt9PO13mAuFnHgrJUAq5p8Bf.jpg,NAN,United States of America,2003-08-15,6003587,101,English,Released,7.1,121
rendezvous+in+paris+1995,77056,tt0114266,Rendezvous in Paris,Les Rendez-vous de Paris,False,NAN,0,Romance|Comedy,null,fr,Three stories of love and coincidence around the theme of dates in Paris.,0.227128,/qJ4su2pmWsOthJqfQ5RnNgMQu58.jpg,Canal+|Compagnie Eric Rohmer (CER),France,1995-03-22,0,94,Français,Released,6.5,4
meatballs+4+1992,40773,tt0104837,Meatballs 4,Meatballs 4,False,Meatballs Collection,0,Comedy,null,en,Ricky is the hottest water-ski instructor around and he has just be rehired by his former employer/camp to whip up attendance. But the camp is in serious financial trouble and the owner of a rival  more popular  camp wants to buy them out. Therefore they will have to engage in a mean  winner-takes-all competition that will settle the row once and for all.,0.921189,/2BdGVzFkZPQG9r1wOAq3Gkct3YM.jpg,NAN,NAN,1992-03-06,0,84,English,Released,3.3,4
irreversible+2002,979,tt0290673,Irreversible,Irréversible,False,NAN,0,Drama|Thriller|Crime|Mystery,null,fr,Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect  and how time destroys everything.,16.76382,/xxgJJmReMLg01aaEIGLUC8JIjmh.jpg,Eskwad|StudioCanal|Wild Bunch|Les Cinémas de la Zone|Nord-Ouest Productions|Canal+|120 Films,France,2002-05-22,792,97,Français,Released,7.1,550
the+longest+yard+1974,4985,tt0071771,The Longest Yard,The Longest Yard,False,NAN,2900000,Crime|Comedy|Drama,null,en,In this rough-and-tumble yarn  actually filmed on-location at the Georgia State Prision  the cons are the heroes and the guards are the heavies. Eddie Albert is the sadistic warden who'll gladly make any sacrifice to push his guards' semi-pro football team to a national championship.,9.460843,/e9YEVI0hgVM5XkRZbvYWw656STZ.jpg,Paramount Pictures,United States of America,1974-08-21,43008075,121,English,Released,6.4,71
new+rose+hotel+1998,21430,tt0133122,New Rose Hotel,New Rose Hotel,False,NAN,0,Drama|Science Fiction|Mystery,null,en,A corporate raider (Christopher Walken) and his henchman (Willem Dafoe) use a chanteuse (Asia Argento) to lure a scientific genius away from his employer and family.,10.255215,/zRgR1UEHV7xolS2eE2W1uzH9F5I.jpg,Quadra Entertainment|Edward R. Pressman Film,United States of America,1998-09-05,0,93,日本語|English|Deutsch,Released,5.0,24
blades+of+glory+2007,9955,tt0445934,Blades of Glory,Blades of Glory,False,NAN,53000000,Action|Comedy|Drama,null,en,When a much-publicized ice-skating scandal strips them of their gold medals  two world-class athletes skirt their way back onto the ice via a loophole that allows them to compete together as a pairs team.,5.956794,/7vbtLFfN00BaczHjOaPWui4aqg1.jpg,DreamWorks,United States of America,2007-03-30,0,93,English|日本語,Released,5.9,578
disturbia+2007,8271,tt0486822,Disturbia,Disturbia,False,NAN,20000000,Thriller|Drama|Mystery,http://www.disturbia.com/,en,Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house  and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends  Ronnie and Ashley  start to grow more and more interested in what is actually happening within the house of Robert Turner.,18.006896,/eyQ7vWEm2SClbAlNLTOhQhkSkFF.jpg,Paramount Pictures|DreamWorks SKG|Cold Spring Pictures|Montecito Picture Company, The,United States of America,2007-04-12,117760134,105,English|Español,Released,6.6,1038
the+lorax+2012,73723,tt1482459,The Lorax,The Lorax,False,NAN,70000000,Animation|Family,null,en,A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax  the grumpy yet charming creature who fights to protect his world.,7.689395,/6FuYtjegxaUv7n7C733hUEOQytR.jpg,Universal Pictures|Illumination Entertainment,United States of America,2012-03-01,348840316,86,English,Released,6.3,1048
precious+2009,25793,tt0929632,Precious,Precious,False,NAN,10000000,Drama,http://www.weareallprecious.com/,en,Set in Harlem in 1987  Claireece "Precious" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home  she must wait hand and foot on her mother  an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret--she can't read.,8.293548,/bQFHC0GHs1vE6GabCK6TTGX7Zaq.jpg,Smokewood Entertainment Group,United States of America,2009-11-06,47536959,110,English|Italiano,Released,6.9,426
shattered+glass+2003,13537,tt0323944,Shattered Glass,Shattered Glass,False,NAN,6000000,Drama|History,null,en,Fact-based 2003 drama about the young journalist Stephen Glass  who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.,6.0872,/fisT9mzDyjCxnMHEjHaOXe6ct9V.jpg,Lions Gate Films|Cruise/Wagner Productions|Baumgarten Merims Productions,Canada|United States of America,2003-11-14,2944752,94,English|Français|Magyar,Released,6.6,114
a+lot+like+love+2005,8976,tt0391304,A Lot Like Love,A Lot Like Love,False,NAN,30000000,Comedy,null,en,On a flight from Los Angeles to New York  Oliver and Emily make a connection  only to decide that they are poorly suited to be together. Over the next seven years  however  they are reunited time and time again  they go from being acquaintances to close friends to ... lovers?,10.596719,/anrhVr6lZqesL1HDgmX06Oo86R.jpg,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures,United States of America,2005-04-22,42886719,107,English,Released,6.5,329
cousins+1989,31674,tt0097116,Cousins,Cousins,False,NAN,13000000,Comedy|Romance,null,en,Two couples go to a mutual friends wedding  and end up swapping partners.,7.584638,/dbgQIHLrB8rBWD9jpNDgVAGiHGU.jpg,Paramount Pictures,United States of America,1989-02-10,22030000,109,English,Released,5.1,14
the+secret+policemans+other+ball+1982,59533,tt0084648,The Secret Policeman's Other Ball,The Secret Policeman's Other Ball,False,NAN,0,Comedy|Music,null,en,Following the success of the 1979 show and the financial benefits accruing to Amnesty from the spin-off movie  TV special and record albums – Cleese  Lewis and Walker planned the next show to be a more spectacular event. Cleese focused on broadening the comedic talent to be presented at the show. In addition to the Amnesty show stalwarts drawn from the Oxbridge/Monty Python/Beyond The Fringe orbit  he invited newcomers such as Rowan Atkinson’s colleagues from the BBC TV show Not the Nine O'Clock News including Pamela Stephenson and Griff Rhys Jones; comedian Victoria Wood and regional comic Jasper Carrott. Lewis secured a return appearance by Billy Connolly and a debut appearance by "alternative" comedian Alexei Sayle who Lewis had recently discovered and was managing. Building on the success of Pete Townshend's 1979 appearance Lewis recruited other rock musicians to perform at the 1981 show including Sting  Phil Collins  Eric Clapton  Jeff Beck  Donovan and Bob Geldof.,0.588173,/vYzFGhcca17r9Yzfwc6osZoriMo.jpg,NAN,NAN,1982-09-23,0,90,NAN,Released,0.0,0
rush+hour+3+2007,5174,tt0293564,Rush Hour 3,Rush Hour 3,False,Rush Hour Collection,140000000,Action|Comedy|Crime|Thriller,null,en,After an attempted assassination on Ambassador Han  Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority  but his personal struggles with a Chinese criminal mastermind named Kenji  which reveals that it's Lee's long-lost...brother.,9.718111,/qgaDWYLrnEPJpc5Lp35WbgX7GfS.jpg,New Line Cinema,United States of America,2007-08-08,258022233,91,Latin|English|Français|日本語|普通话,Released,6.1,801
the+italian+job+1969,10536,tt0064505,The Italian Job,The Italian Job,False,NAN,3000000,Action|Crime|Comedy|Thriller,null,fr,Charlie's got a 'job' to do. Having just left prison he finds one his of friends has attempted a high risk job in Torino  Italy  right under the nose of the mafia. Charlie's friend doesn't get very far  so Charlie takes over the 'job'. Using three Mini Coopers  a couple of Jaguars and a bus  he hopes to bring Torino to a standstill  steal a fortune in gold and escape in the chaos.,9.371815,/e2wySTMcFqUYuKwZJkael6mBLco.jpg,Paramount Pictures|Oakhurst Productions,United Kingdom,1969-06-02,0,99,English|Italiano,Released,7.1,202
breakfast+of+champions+1999,12479,tt0120618,Breakfast of Champions,Breakfast of Champions,False,NAN,12000000,Comedy,null,en,A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,2.421573,/oOEkGtAcysCV1pJAB3qFlOG76hj.jpg,Hollywood Pictures,United States of America,1999-02-13,0,110,Český|English|Français,Released,5.2,28
patlabor+the+movie+1989,14571,tt0100339,Patlabor: The Movie,機動警察パトレイバー 劇場版,False,Patlabor Collection,0,Action|Animation|Science Fiction,null,ja,A mysterious suicide and a series of unmanned robot run-aways sparks off a Police investigation into the suspicious software on-board thousands of industrial robots around Tokyo.,2.957731,/uX58ae3iJNdLjPsI2xIgA0sERpM.jpg,Studio DEEN,Japan,1989-01-01,0,100,日本語,Released,6.6,27
the+trouble+with+harry+1955,11219,tt0048750,The Trouble with Harry,The Trouble with Harry,False,NAN,1200000,Comedy|Mystery|Thriller,null,en,Trouble erupts in a small  quiet New England town when a man's body is found in the woods. The problem is that almost everyone in town thinks that they had something to do with his death.,6.486117,/tXq2vB69rv6uqqkyiqfxci0TMgZ.jpg,Paramount Pictures|Alfred J. Hitchcock Productions,United States of America,1955-10-03,7000000,99,English,Released,6.9,152
the+relic+1997,11015,tt0120004,The Relic,The Relic,False,NAN,60000000,Horror|Mystery|Thriller,null,en,A researcher at Chicago's Natural History Museum returns from South America with some crates containing his findings. When the crates arrive at the museum without the owner there appears to be very little inside. However  police discover gruesome murders on the cargo ship that brought the crates to the US and then another murder in the museum itself.,7.699967,/jD853TWyJYuksMldrFWaXMovRg0.jpg,Paramount Pictures|Universal Pictures|Toho-Towa|Mutual Film Company|Pacific Western|PolyGram Filmed Entertainment|Marubeni|Tele München Fernseh Produktionsgesellschaft (TMG)|British Broadcasting Corporation (BBC),Germany|Japan|New Zealand|United Kingdom|United States of America,1997-01-10,33956608,110,English,Released,5.8,130
its+a+mad_+mad_+mad_+mad+world+1963,11576,tt0057193,It's a Mad  Mad  Mad  Mad World,It's a Mad  Mad  Mad  Mad World,False,NAN,9400000,Action|Adventure|Comedy|Crime,null,en,A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350 000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.,13.266545,/jihWfNbGSjGAxiHOX2r1kSlzwIm.jpg,United Artists|Casey Productions,United States of America,1963-11-07,60000000,163,English,Released,7.0,142
