user_id,age,occupation,gender
37309,30,college/grad student,M
58904,21,K-12 student,M
21676,28,executive/managerial,M
28005,33,academic/educator,F
14141,39,sales/marketing,M
65797,29,technician/engineer,M
87156,29,K-12 student,M
94107,24,lawyer,M
26728,33,executive/managerial,M
32267,29,executive/managerial,M
75417,30,college/grad student,M
30911,31,artist,M
103751,30,scientist,M
22779,19,homemaker,M
100722,23,sales/marketing,M
35250,27,programmer,M
24961,29,college/grad student,M
3227,33,K-12 student,M
14902,34,executive/managerial,M
43671,27,executive/managerial,M
25995,33,college/grad student,M
819,34,other or not specified,M
14646,23,scientist,M
78080,26,homemaker,M
59961,25,academic/educator,M
50519,25,executive/managerial,M
55317,29,sales/marketing,M
84612,26,scientist,F
17372,32,academic/educator,F
66636,30,executive/managerial,M
67294,33,executive/managerial,M
50910,25,college/grad student,M
53698,29,retired,M
22255,21,college/grad student,M
64756,26,homemaker,M
65379,21,self-employed,F
78907,26,executive/managerial,M
97549,21,sales/marketing,M
35837,32,executive/managerial,M
15635,31,sales/marketing,M
78147,25,tradesman/craftsman,M
75552,30,scientist,M
80414,26,sales/marketing,M
99802,27,scientist,M
64770,28,scientist,M
26776,27,executive/managerial,M
41347,32,scientist,M
54356,33,college/grad student,F
60902,33,executive/managerial,M
40115,29,sales/marketing,M
61093,26,college/grad student,M
30163,25,self-employed,M
66484,28,clerical/admin,M
22085,26,sales/marketing,M
4349,57,executive/managerial,M
89075,27,self-employed,M
24461,28,executive/managerial,M
12149,31,clerical/admin,M
78187,31,college/grad student,M
89132,27,executive/managerial,F
73939,31,self-employed,M
5381,28,executive/managerial,M
63142,27,other or not specified,M
102071,28,college/grad student,F
82370,27,executive/managerial,M
2655,30,executive/managerial,M
94177,31,college/grad student,F
25889,32,sales/marketing,M
4172,27,clerical/admin,M
40761,26,academic/educator,F
69695,25,scientist,F
19786,30,executive/managerial,F
9167,10,K-12 student,M
26706,26,scientist,F
94147,26,college/grad student,F
88049,18,artist,M
102922,25,academic/educator,M
27653,28,executive/managerial,M
75823,18,sales/marketing,M
51834,29,sales/marketing,M
60059,21,clerical/admin,M
53880,31,executive/managerial,M
30366,30,scientist,M
70374,33,executive/managerial,M
98836,44,executive/managerial,M
9420,26,scientist,M
24951,32,other or not specified,M
89815,32,sales/marketing,M
47985,26,college/grad student,M
29376,31,lawyer,M
70757,27,college/grad student,M
54817,34,clerical/admin,M
87657,26,scientist,M
53556,31,college/grad student,M
48955,20,college/grad student,M
59200,33,executive/managerial,M
70958,27,self-employed,M
71212,27,college/grad student,M
1511,34,executive/managerial,M
19169,32,college/grad student,M
66046,34,technician/engineer,M
27455,34,college/grad student,M
66401,39,writer,M
34386,29,college/grad student,F
66717,28,college/grad student,F
33226,26,college/grad student,F
97844,26,other or not specified,M
38382,39,executive/managerial,F
1803,27,K-12 student,F
29300,69,retired,F
10578,34,scientist,M
32485,25,executive/managerial,M
28884,28,scientist,M
41282,25,self-employed,M
93359,34,sales/marketing,M
51515,42,executive/managerial,M
75064,25,college/grad student,M
28513,25,writer,M
35100,29,college/grad student,M
76118,42,artist,M
46235,32,artist,M
43237,34,sales/marketing,M
93874,87,executive/managerial,F
50701,30,college/grad student,M
4387,31,college/grad student,M
30097,27,self-employed,M
92845,32,college/grad student,M
23432,33,college/grad student,M
43493,27,college/grad student,F
53130,54,academic/educator,M
29614,25,scientist,M
10443,38,sales/marketing,M
96803,26,scientist,M
39282,27,executive/managerial,F
98750,31,executive/managerial,M
49793,32,executive/managerial,F
96670,28,executive/managerial,M
54387,32,scientist,M
103860,32,college/grad student,M
96454,33,other or not specified,M
36594,41,sales/marketing,M
63834,42,artist,M
82845,34,homemaker,M
100763,33,college/grad student,M
48884,27,executive/managerial,M
93266,34,sales/marketing,M
100962,30,college/grad student,M
28378,31,academic/educator,M
101871,26,self-employed,M
61120,30,college/grad student,F
82835,28,self-employed,M
49517,29,academic/educator,M
22512,35,sales/marketing,F
40291,34,clerical/admin,M
86,27,technician/engineer,M
8222,28,sales/marketing,M
68673,27,executive/managerial,M
95367,25,sales/marketing,M
64204,28,scientist,M
74464,28,college/grad student,F
62682,29,college/grad student,F
43723,44,college/grad student,F
2123,30,technician/engineer,M
99877,21,scientist,F
85843,34,executive/managerial,M
22170,18,K-12 student,M
78176,27,college/grad student,M
36075,26,self-employed,M
80816,30,college/grad student,M
76586,25,college/grad student,M
8140,29,sales/marketing,M
100976,27,academic/educator,F
69716,34,other or not specified,M
43676,30,executive/managerial,F
95837,27,college/grad student,F
69363,31,college/grad student,M
546,26,scientist,M
80513,28,sales/marketing,M
38411,32,scientist,M
8448,33,academic/educator,F
97118,33,tradesman/craftsman,M
27756,34,executive/managerial,M
89902,28,scientist,M
94596,25,executive/managerial,F
48996,29,executive/managerial,M
2440,30,executive/managerial,M
35712,34,executive/managerial,M
30916,27,college/grad student,M
36883,22,K-12 student,M
2996,28,other or not specified,M
14169,30,college/grad student,M
16045,32,executive/managerial,M
103190,28,college/grad student,M
86454,32,scientist,F
2608,26,technician/engineer,M
72489,25,college/grad student,M
102283,24,sales/marketing,M
88306,29,college/grad student,M
14250,34,self-employed,M
92925,33,sales/marketing,M
89225,33,retired,M
91486,33,executive/managerial,M
5423,30,college/grad student,M
72051,34,college/grad student,M
64850,28,executive/managerial,M
61418,31,executive/managerial,M
6507,71,retired,F
24171,32,executive/managerial,M
74211,34,other or not specified,F
100527,32,scientist,M
49135,33,homemaker,F
26889,26,self-employed,F
46784,26,college/grad student,M
99398,31,academic/educator,M
92285,26,executive/managerial,M
39481,25,self-employed,M
75282,27,executive/managerial,M
101947,26,college/grad student,M
59089,30,scientist,F
39991,32,college/grad student,M
25926,28,scientist,M
26355,28,other or not specified,M
10890,34,college/grad student,M
99876,18,K-12 student,F
101340,31,sales/marketing,M
58137,32,other or not specified,M
2715,35,other or not specified,M
100005,34,self-employed,M
9375,33,college/grad student,M
81280,34,homemaker,M
70387,27,college/grad student,M
70561,27,programmer,M
99731,26,homemaker,M
13597,26,homemaker,M
88093,24,college/grad student,M
47804,29,executive/managerial,M
75527,27,college/grad student,M
77392,55,academic/educator,M
31469,30,academic/educator,M
68733,25,executive/managerial,M
78563,22,sales/marketing,M
42035,32,college/grad student,F
45775,23,clerical/admin,F
87293,32,executive/managerial,M
90242,26,sales/marketing,M
29107,29,homemaker,M
102334,27,retired,F
157,27,self-employed,M
75567,28,college/grad student,M
79848,28,college/grad student,M
8692,18,K-12 student,M
29524,32,college/grad student,M
101838,26,programmer,M
29964,30,sales/marketing,M
56045,32,executive/managerial,M
21469,34,executive/managerial,M
66598,33,sales/marketing,M
7864,29,college/grad student,M
13060,31,customer service,F
42906,32,executive/managerial,M
48567,26,executive/managerial,M
1341,18,other or not specified,M
56158,34,college/grad student,M
87161,27,college/grad student,M
95205,32,executive/managerial,M
2150,23,college/grad student,M
2680,28,college/grad student,F
69322,29,scientist,F
96764,33,academic/educator,F
44669,25,self-employed,M
10519,24,college/grad student,M
33624,38,sales/marketing,M
50125,26,self-employed,M
37593,50,doctor/health care,F
102316,32,college/grad student,M
86982,30,sales/marketing,M
5507,32,scientist,M
5209,25,artist,M
41138,22,programmer,M
38564,29,college/grad student,M
34858,26,homemaker,F
38151,30,technician/engineer,M
58455,27,other or not specified,M
42981,26,self-employed,M
74609,30,sales/marketing,M
52241,28,other or not specified,M
81636,26,sales/marketing,M
29687,25,clerical/admin,M
53347,53,academic/educator,M
74742,27,clerical/admin,F
72371,29,executive/managerial,M
90454,42,executive/managerial,M
99577,30,self-employed,M
76309,34,college/grad student,F
28346,26,other or not specified,M
52336,32,college/grad student,M
11454,32,college/grad student,M
54202,32,college/grad student,M
71518,25,scientist,M
42232,28,executive/managerial,M
83592,29,sales/marketing,M
66581,26,academic/educator,F
87399,26,executive/managerial,M
71180,21,K-12 student,M
59871,29,executive/managerial,M
24775,26,college/grad student,M
81411,31,artist,M
4521,43,clerical/admin,F
52866,28,executive/managerial,F
31826,27,sales/marketing,M
67068,34,sales/marketing,F
25187,43,executive/managerial,M
93253,29,scientist,M
53613,31,college/grad student,M
23186,25,sales/marketing,F
42182,25,college/grad student,M
103759,29,clerical/admin,F
38964,32,self-employed,F
61701,21,sales/marketing,M
54664,26,self-employed,M
59336,18,K-12 student,M
74921,25,scientist,M
80474,32,academic/educator,F
56672,18,K-12 student,M
32227,26,executive/managerial,F
55594,32,executive/managerial,M
45699,28,self-employed,M
87123,31,executive/managerial,M
58917,25,tradesman/craftsman,M
70619,32,scientist,M
24448,29,college/grad student,F
87335,30,scientist,M
56308,28,college/grad student,M
7140,27,executive/managerial,M
13669,28,college/grad student,F
32564,31,scientist,M
10226,18,K-12 student,M
20572,11,K-12 student,M
81381,30,artist,M
76002,34,executive/managerial,M
11584,28,sales/marketing,M
14248,28,executive/managerial,M
103220,33,college/grad student,M
66165,28,college/grad student,M
83852,32,executive/managerial,M
81469,29,self-employed,M
95422,25,retired,M
5933,25,other or not specified,F
58603,34,scientist,M
46543,32,executive/managerial,M
69449,28,academic/educator,M
17710,34,academic/educator,M
8085,33,sales/marketing,M
75147,28,tradesman/craftsman,M
17873,25,executive/managerial,M
75090,30,executive/managerial,M
59101,33,college/grad student,M
2367,29,artist,M
30924,31,technician/engineer,M
23130,26,sales/marketing,M
48838,34,self-employed,M
1239,25,college/grad student,M
23090,30,college/grad student,M
4546,31,college/grad student,M
11100,30,college/grad student,M
44806,26,other or not specified,M
100641,28,college/grad student,F
90939,28,college/grad student,M
56437,28,college/grad student,M
45938,25,other or not specified,M
19266,29,homemaker,M
99240,28,sales/marketing,M
99611,19,sales/marketing,M
61642,33,executive/managerial,M
16319,27,college/grad student,M
9799,32,clerical/admin,M
17932,29,self-employed,M
37883,33,scientist,M
85043,18,self-employed,M
5468,27,artist,M
86507,22,K-12 student,M
102080,34,executive/managerial,M
52901,31,college/grad student,M
70317,33,programmer,M
25093,27,clerical/admin,M
17795,26,sales/marketing,M
65917,33,executive/managerial,M
45446,31,college/grad student,M
81564,29,sales/marketing,M
48887,18,K-12 student,M
13076,22,technician/engineer,M
38504,33,college/grad student,M
82987,30,college/grad student,M
10219,26,college/grad student,M
55279,33,clerical/admin,M
30207,28,college/grad student,F
2657,38,sales/marketing,M
5427,28,college/grad student,M
44708,18,scientist,M
64286,27,scientist,M
34351,52,other or not specified,F
18042,32,college/grad student,M
73416,30,other or not specified,F
21537,31,executive/managerial,M
44141,32,artist,M
7552,31,college/grad student,M
27782,30,executive/managerial,M
98478,26,college/grad student,M
73407,29,college/grad student,M
65229,25,scientist,M
91585,26,K-12 student,M
14009,36,executive/managerial,M
4654,34,executive/managerial,M
97093,55,executive/managerial,M
71740,28,executive/managerial,M
71573,33,sales/marketing,F
23384,31,college/grad student,M
43928,26,self-employed,M
41341,33,college/grad student,M
10797,34,executive/managerial,M
74830,32,scientist,F
24592,32,self-employed,M
14321,29,other or not specified,M
90576,27,self-employed,M
84932,34,other or not specified,M
43792,29,other or not specified,M
83570,30,homemaker,M
5624,34,self-employed,M
1726,27,sales/marketing,M
49124,34,sales/marketing,M
3696,32,sales/marketing,M
81835,42,academic/educator,F
82833,27,college/grad student,M
37359,32,academic/educator,F
28985,26,college/grad student,M
48196,28,scientist,M
14115,26,sales/marketing,F
102626,30,scientist,M
15813,18,sales/marketing,M
83405,31,self-employed,M
22868,28,college/grad student,M
39378,34,college/grad student,M
50171,33,executive/managerial,M
100010,31,executive/managerial,M
86427,33,college/grad student,M
48451,26,scientist,M
89571,29,college/grad student,M
89348,33,executive/managerial,M
14074,24,scientist,M
17189,25,scientist,M
93920,34,sales/marketing,F
23552,29,college/grad student,M
69916,42,sales/marketing,M
38838,27,self-employed,M
2254,30,sales/marketing,M
62817,26,college/grad student,M
9726,29,executive/managerial,F
30281,32,academic/educator,M
93882,8,K-12 student,M
6909,32,executive/managerial,M
10034,26,college/grad student,M
8391,48,sales/marketing,F
24537,30,sales/marketing,M
82497,32,sales/marketing,M
19828,27,academic/educator,F
17496,30,executive/managerial,M
47921,25,self-employed,M
83043,29,self-employed,M
16142,31,self-employed,F
1392,33,executive/managerial,M
39532,29,college/grad student,M
66076,27,college/grad student,M
97427,25,college/grad student,M
83988,23,sales/marketing,M
97802,39,self-employed,M
3861,30,technician/engineer,M
21307,29,executive/managerial,M
69181,26,college/grad student,M
80956,63,academic/educator,M
76958,43,K-12 student,F
72009,27,homemaker,M
1429,31,college/grad student,M
89393,34,other or not specified,M
76460,33,college/grad student,M
70664,32,self-employed,M
77465,30,artist,M
70770,26,artist,M
52252,28,tradesman/craftsman,M
74551,26,scientist,F
94352,30,college/grad student,F
90237,32,college/grad student,M
14575,34,executive/managerial,M
350,65,clerical/admin,F
9842,27,other or not specified,M
25125,34,K-12 student,M
39818,26,college/grad student,M
83685,30,scientist,F
21590,32,sales/marketing,M
19079,34,self-employed,M
69870,26,college/grad student,M
100321,34,executive/managerial,M
19811,33,executive/managerial,M
62942,57,retired,F
12860,28,sales/marketing,M
73381,32,scientist,M
71810,43,other or not specified,M
60511,41,programmer,M
4415,32,executive/managerial,M
49291,23,sales/marketing,M
68538,31,executive/managerial,M
